,transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
4883,4884,499.0,2025-10-19 12:36:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4884,4885,599.0,2025-10-19 12:42:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4885,4886,599.0,2025-10-19 12:42:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4886,4887,499.0,2025-10-19 12:43:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4887,4888,499.0,2025-10-19 12:46:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4888,4889,699.0,2025-10-19 12:47:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4889,4890,599.0,2025-10-19 12:49:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4890,4891,599.0,2025-10-19 12:52:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4891,4892,699.0,2025-10-19 12:54:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4892,4893,599.0,2025-10-19 12:58:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4893,4894,599.0,2025-10-19 13:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4894,4895,599.0,2025-10-19 13:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4895,4896,699.0,2025-10-19 13:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4896,4897,599.0,2025-10-19 13:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4897,4898,499.0,2025-10-19 13:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4898,4899,599.0,2025-10-19 13:01:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4899,4900,499.0,2025-10-19 13:01:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4900,4901,499.0,2025-10-19 13:03:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4901,4902,599.0,2025-10-19 13:06:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4902,4903,599.0,2025-10-19 13:08:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4903,4904,699.0,2025-10-19 13:08:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4904,4905,599.0,2025-10-19 13:08:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4905,4906,599.0,2025-10-19 13:11:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4906,4907,499.0,2025-10-19 13:11:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4907,4908,599.0,2025-10-19 13:12:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4908,4909,699.0,2025-10-19 13:12:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4909,4910,699.0,2025-10-19 13:14:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4910,4911,499.0,2025-10-19 13:14:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4911,4912,599.0,2025-10-19 13:14:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4912,4913,599.0,2025-10-19 13:15:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4913,4914,599.0,2025-10-19 13:16:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4914,4915,599.0,2025-10-19 13:17:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4915,4916,499.0,2025-10-19 13:17:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4916,4917,599.0,2025-10-19 13:18:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4917,4918,699.0,2025-10-19 13:19:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4918,4919,499.0,2025-10-19 13:19:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4919,4920,599.0,2025-10-19 13:20:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4920,4921,499.0,2025-10-19 13:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4921,4922,499.0,2025-10-19 13:23:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4922,4923,499.0,2025-10-19 13:24:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4923,4924,599.0,2025-10-19 13:26:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4924,4925,499.0,2025-10-19 13:28:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4925,4926,599.0,2025-10-19 13:28:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4926,4927,699.0,2025-10-19 13:30:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4927,4928,699.0,2025-10-19 13:31:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4928,4929,599.0,2025-10-19 13:32:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4929,4930,599.0,2025-10-19 13:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4930,4931,599.0,2025-10-19 13:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4931,4932,499.0,2025-10-19 13:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4932,4933,599.0,2025-10-19 13:34:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4933,4934,699.0,2025-10-19 13:37:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4934,4935,499.0,2025-10-19 13:38:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4935,4936,599.0,2025-10-19 13:40:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4936,4937,599.0,2025-10-19 13:41:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4937,4938,599.0,2025-10-19 13:42:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4938,4939,499.0,2025-10-19 13:44:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4939,4940,499.0,2025-10-19 13:45:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4940,4941,499.0,2025-10-19 13:46:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4941,4942,699.0,2025-10-19 13:47:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4942,4943,699.0,2025-10-19 13:48:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4943,4944,699.0,2025-10-19 13:48:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4944,4945,699.0,2025-10-19 13:48:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4945,4946,699.0,2025-10-19 13:48:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4946,4947,499.0,2025-10-19 13:49:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4947,4948,599.0,2025-10-19 13:51:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4948,4949,599.0,2025-10-19 13:52:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4949,4950,499.0,2025-10-19 13:54:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4950,4951,699.0,2025-10-19 13:55:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4951,4952,499.0,2025-10-19 13:56:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4952,4953,499.0,2025-10-19 13:58:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4953,4954,599.0,2025-10-19 14:01:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4954,4955,599.0,2025-10-19 14:02:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4955,4956,599.0,2025-10-19 14:05:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4956,4957,499.0,2025-10-19 14:12:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4957,4958,499.0,2025-10-19 14:14:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4958,4959,599.0,2025-10-19 14:15:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4959,4960,699.0,2025-10-19 14:16:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4960,4961,499.0,2025-10-19 14:17:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4961,4962,599.0,2025-10-19 14:18:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4962,4963,599.0,2025-10-19 14:22:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4963,4964,499.0,2025-10-19 14:24:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4964,4965,599.0,2025-10-19 14:26:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4965,4966,599.0,2025-10-19 14:28:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4966,4967,499.0,2025-10-19 14:29:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4967,4968,599.0,2025-10-19 14:30:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4968,4969,499.0,2025-10-19 14:34:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4969,4970,699.0,2025-10-19 14:36:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4970,4971,699.0,2025-10-19 14:41:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4971,4972,599.0,2025-10-19 14:43:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4972,4973,599.0,2025-10-19 14:44:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4973,4974,699.0,2025-10-19 14:47:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4974,4975,699.0,2025-10-19 14:51:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4975,4976,499.0,2025-10-19 14:54:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4976,4977,599.0,2025-10-19 14:56:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4977,4978,499.0,2025-10-19 14:59:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4978,4979,699.0,2025-10-19 15:01:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4979,4980,599.0,2025-10-19 15:11:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4980,4981,599.0,2025-10-19 15:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4981,4982,599.0,2025-10-19 15:28:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4982,4983,699.0,2025-10-19 15:31:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
